# Data taken from Menang et al. (2013), which has been normalised to Thuillier. Smoothed to 0.0003 microns. Square.
# Wavelength (microns)    Spectral Luminosity (W micron-1)
1
6.955e5
       1.4802886   8.7651189e+25
       1.4802919   8.7650341e+25
       1.4802952   8.7649474e+25
       1.4802985   8.7648635e+25
       1.4803018   8.7647777e+25
       1.4803051   8.7646928e+25
       1.4803084   8.7646061e+25
       1.4803117   8.7645213e+25
       1.4803150   8.7644355e+25
       1.4803183   8.7643488e+25
       1.4803216   8.7642649e+25
       1.4803249   8.7641791e+25
       1.4803282   8.7640942e+25
       1.4803315   8.7640075e+25
       1.4803348   8.7639217e+25
       1.4803381   8.7638369e+25
       1.4803414   8.7637511e+25
       1.4803447   8.7636653e+25
       1.4803480   8.7635796e+25
       1.4803513   8.7634947e+25
       1.4803546   8.7634080e+25
       1.4803579   8.7633241e+25
       1.4803612   8.7638959e+25
       1.4803645   8.7668188e+25
       1.4803678   8.7726978e+25
       1.4803711   8.7818345e+25
       1.4803744   8.7942261e+25
       1.4803777   8.8095645e+25
       1.4803810   8.8269580e+25
       1.4803843   8.8452756e+25
       1.4803876   8.8633718e+25
       1.4803909   8.8802534e+25
       1.4803942   8.8951325e+25
       1.4803975   8.9074752e+25
       1.4804008   8.9170011e+25
       1.4804041   8.9236789e+25
       1.4804075   8.9277298e+25
       1.4804108   8.9295348e+25
       1.4804141   8.9295717e+25
       1.4804174   8.9283127e+25
       1.4804207   8.9261729e+25
       1.4804240   8.9235119e+25
       1.4804273   8.9207062e+25
       1.4804306   8.9185405e+25
       1.4804339   8.9168240e+25
       1.4804372   8.9153077e+25
       1.4804405   8.9137997e+25
       1.4804438   8.9121764e+25
       1.4804471   8.9103880e+25
       1.4804504   8.9084631e+25
       1.4804537   8.9064948e+25
       1.4804570   8.9046547e+25
       1.4804603   8.9031236e+25
       1.4804636   8.9020251e+25
       1.4804669   8.9014229e+25
       1.4804702   8.9013251e+25
       1.4804735   8.9012393e+25
       1.4804768   8.9011526e+25
       1.4804801   8.9010687e+25
       1.4804834   8.9009820e+25
       1.4804867   8.9008971e+25
       1.4804900   8.9008113e+25
       1.4804933   8.9007265e+25
       1.4804966   8.9005992e+25
       1.4804999   8.9000873e+25
       1.4805032   8.8991908e+25
       1.4805065   8.8979281e+25
       1.4805098   8.8963343e+25
       1.4805131   8.8944620e+25
       1.4805164   8.8923858e+25
       1.4805197   8.8901943e+25
       1.4805230   8.8879982e+25
       1.4805263   8.8858925e+25
       1.4805296   8.8839436e+25
       1.4805329   8.8821801e+25
       1.4805362   8.8806011e+25
       1.4805395   8.8791669e+25
       1.4805428   8.8778055e+25
       1.4805461   8.8764211e+25
       1.4805494   8.8749241e+25
       1.4805527   8.8732538e+25
       1.4805561   8.8713713e+25
       1.4805594   8.8692683e+25
       1.4805627   8.8669551e+25
       1.4805660   8.8644685e+25
       1.4805693   8.8618610e+25
       1.4805726   8.8591780e+25
       1.4805759   8.8564608e+25
       1.4805792   8.8537445e+25
       1.4805825   8.8510531e+25
       1.4805858   8.8484088e+25
       1.4805891   8.8458244e+25
       1.4805924   8.8433147e+25
       1.4805957   8.8408899e+25
       1.4805990   8.8385665e+25
       1.4806023   8.8363612e+25
       1.4806056   8.8342905e+25
       1.4806089   8.8323758e+25
       1.4806122   8.8306372e+25
       1.4806155   8.8290932e+25
       1.4806188   8.8277595e+25
       1.4806221   8.8266481e+25
       1.4806254   8.8257700e+25
       1.4806287   8.8251336e+25
       1.4806320   8.8247453e+25
       1.4806353   8.8246023e+25
       1.4806386   8.8245175e+25
       1.4806419   8.8244326e+25
       1.4806452   8.8243487e+25
       1.4806485   8.8242629e+25
       1.4806518   8.8241762e+25
       1.4806551   8.8240913e+25
       1.4806584   8.8240046e+25
       1.4806617   8.8239189e+25
       1.4806650   8.8238340e+25
       1.4806683   8.8233240e+25
       1.4806717   8.8217910e+25
       1.4806750   8.8188442e+25
       1.4806783   8.8140886e+25
       1.4806816   8.8075843e+25
       1.4806849   8.7995341e+25
       1.4806882   8.7902268e+25
       1.4806915   8.7801669e+25
       1.4806948   8.7700415e+25
       1.4806981   8.7606751e+25
       1.4807014   8.7528362e+25
       1.4807047   8.7470190e+25
       1.4807080   8.7434357e+25
       1.4807113   8.7420126e+25
       1.4807146   8.7424009e+25
       1.4807179   8.7440767e+25
       1.4807212   8.7464222e+25
       1.4807245   8.7489098e+25
       1.4807278   8.7511972e+25
       1.4807311   8.7531203e+25
       1.4807344   8.7546661e+25
       1.4807377   8.7560099e+25
       1.4807410   8.7573483e+25
       1.4807443   8.7588000e+25
       1.4807476   8.7604169e+25
       1.4807509   8.7621721e+25
       1.4807542   8.7639679e+25
       1.4807575   8.7656373e+25
       1.4807608   8.7669977e+25
       1.4807641   8.7679265e+25
       1.4807674   8.7683573e+25
       1.4807708   8.7682844e+25
       1.4807741   8.7681986e+25
       1.4807774   8.7681138e+25
       1.4807807   8.7680280e+25
       1.4807840   8.7679422e+25
       1.4807873   8.7678574e+25
       1.4807906   8.7677716e+25
       1.4807939   8.7676867e+25
       1.4807972   8.7676425e+25
       1.4808005   8.7679819e+25
       1.4808038   8.7687068e+25
       1.4808071   8.7697998e+25
       1.4808104   8.7712230e+25
       1.4808137   8.7729238e+25
       1.4808170   8.7748293e+25
       1.4808203   8.7768474e+25
       1.4808236   8.7788738e+25
       1.4808269   8.7808079e+25
       1.4808302   8.7825862e+25
       1.4808335   8.7827918e+25
       1.4808368   8.7812525e+25
       1.4808401   8.7780012e+25
       1.4808434   8.7732779e+25
       1.4808467   8.7675226e+25
       1.4808500   8.7613318e+25
       1.4808533   8.7554003e+25
       1.4808566   8.7502961e+25
       1.4808600   8.7464066e+25
       1.4808633   8.7439412e+25
       1.4808666   8.7429247e+25
       1.4808699   8.7432153e+25
       1.4808732   8.7445167e+25
       1.4808765   8.7464527e+25
       1.4808798   8.7486635e+25
       1.4808831   8.7508153e+25
       1.4808864   8.7526001e+25
       1.4808897   8.7537336e+25
       1.4808930   8.7539522e+25
       1.4808963   8.7530123e+25
       1.4808996   8.7507185e+25
       1.4809029   8.7469369e+25
       1.4809062   8.7415975e+25
       1.4809095   8.7346993e+25
       1.4809128   8.7262987e+25
       1.4809161   8.7165228e+25
       1.4809194   8.7055590e+25
       1.4809227   8.6936175e+25
       1.4809260   8.6809372e+25
       1.4809293   8.6677782e+25
       1.4809326   8.6544200e+25
       1.4809359   8.6411707e+25
       1.4809393   8.6285494e+25
       1.4809426   8.6169095e+25
       1.4809459   8.6064696e+25
       1.4809492   8.5973624e+25
       1.4809525   8.5896360e+25
       1.4809558   8.5832553e+25
       1.4809591   8.5780985e+25
       1.4809624   8.5739719e+25
       1.4809657   8.5706755e+25
       1.4809690   8.5684619e+25
       1.4809723   8.5677877e+25
       1.4809756   8.5689341e+25
       1.4809789   8.5722075e+25
       1.4809822   8.5777747e+25
       1.4809855   8.5856155e+25
       1.4809888   8.5955067e+25
       1.4809921   8.6070239e+25
       1.4809954   8.6195382e+25
       1.4809987   8.6322212e+25
       1.4810020   8.6442171e+25
       1.4810053   8.6547890e+25
       1.4810086   8.6635327e+25
       1.4810119   8.6702593e+25
       1.4810153   8.6749946e+25
       1.4810186   8.6779848e+25
       1.4810219   8.6796616e+25
       1.4810252   8.6804585e+25
       1.4810285   8.6807196e+25
       1.4810318   8.6807066e+25
       1.4810351   8.6806218e+25
       1.4810384   8.6805360e+25
       1.4810417   8.6804521e+25
       1.4810450   8.6803663e+25
       1.4810483   8.6802814e+25
       1.4810516   8.6801957e+25
       1.4810549   8.6801108e+25
       1.4810582   8.6800260e+25
       1.4810615   8.6799402e+25
       1.4810648   8.6798553e+25
       1.4810681   8.6797695e+25
       1.4810714   8.6796828e+25
       1.4810747   8.6795971e+25
       1.4810780   8.6795131e+25
       1.4810813   8.6794283e+25
       1.4810847   8.6793416e+25
       1.4810880   8.6792577e+25
       1.4810913   8.6791710e+25
       1.4810946   8.6790852e+25
       1.4810979   8.6790003e+25
       1.4811012   8.6789145e+25
       1.4811045   8.6788297e+25
       1.4811078   8.6787448e+25
       1.4811111   8.6786591e+25
       1.4811144   8.6785742e+25
       1.4811177   8.6784884e+25
       1.4811210   8.6784026e+25
       1.4811243   8.6783169e+25
       1.4811276   8.6782311e+25
       1.4811309   8.6781453e+25
       1.4811342   8.6794458e+25
       1.4811375   8.6823097e+25
       1.4811408   8.6867396e+25
       1.4811441   8.6925661e+25
       1.4811475   8.6994513e+25
       1.4811508   8.7068826e+25
       1.4811541   8.7142290e+25
       1.4811574   8.7209574e+25
       1.4811607   8.7266935e+25
       1.4811640   8.7312175e+25
       1.4811673   8.7344641e+25
       1.4811706   8.7365274e+25
       1.4811739   8.7376527e+25
       1.4811772   8.7381775e+25
       1.4811805   8.7384274e+25
       1.4811838   8.7387087e+25
       1.4811871   8.7393110e+25
       1.4811904   8.7405036e+25
       1.4811937   8.7425401e+25
       1.4811970   8.7456484e+25
       1.4812003   8.7500101e+25
       1.4812036   8.7557406e+25
       1.4812069   8.7628924e+25
       1.4812103   8.7714499e+25
       1.4812136   8.7813327e+25
       1.4812169   8.7923961e+25
       1.4812202   8.8044400e+25
       1.4812235   8.8172365e+25
       1.4812268   8.8305376e+25
       1.4812301   8.8440775e+25
       1.4812334   8.8575666e+25
       1.4812367   8.8705661e+25
       1.4812400   8.8827437e+25
       1.4812433   8.8939067e+25
       1.4812466   8.9039768e+25
       1.4812499   8.9129133e+25
       1.4812532   8.9204682e+25
       1.4812565   8.9266783e+25
       1.4812598   8.9316644e+25
       1.4812631   8.9356204e+25
       1.4812664   8.9387462e+25
       1.4812698   8.9412143e+25
       1.4812731   8.9431641e+25
       1.4812764   8.9441769e+25
       1.4812797   8.9441935e+25
       1.4812830   8.9432776e+25
       1.4812863   8.9415418e+25
       1.4812896   8.9391603e+25
       1.4812929   8.9363407e+25
       1.4812962   8.9332776e+25
       1.4812995   8.9301435e+25
       1.4813028   8.9271016e+25
       1.4813061   8.9243881e+25
       1.4813094   8.9220989e+25
       1.4813127   8.9203132e+25
       1.4813160   8.9190838e+25
       1.4813193   8.9184354e+25
       1.4813226   8.9183496e+25
       1.4813260   8.9182647e+25
       1.4813293   8.9181790e+25
       1.4813326   8.9180941e+25
       1.4813359   8.9180083e+25
       1.4813392   8.9179235e+25
       1.4813425   8.9178377e+25
       1.4813458   8.9177519e+25
       1.4813491   8.9176671e+25
       1.4813524   8.9175813e+25
       1.4813557   8.9174973e+25
       1.4813590   8.9174116e+25
       1.4813623   8.9173267e+25
       1.4813656   8.9172409e+25
       1.4813689   8.9170805e+25
       1.4813722   8.9166479e+25
       1.4813755   8.9160087e+25
       1.4813789   8.9152496e+25
       1.4813822   8.9144527e+25
       1.4813855   8.9136844e+25
       1.4813888   8.9129899e+25
       1.4813921   8.9123968e+25
       1.4813954   8.9119117e+25
       1.4813987   8.9115261e+25
       1.4814020   8.9112162e+25
       1.4814053   8.9109524e+25
       1.4814086   8.9107062e+25
       1.4814119   8.9104507e+25
       1.4814152   8.9101528e+25
       1.4814185   8.9097857e+25
       1.4814218   8.9093181e+25
       1.4814251   8.9087287e+25
       1.4814284   8.9080194e+25
       1.4814318   8.9072087e+25
       1.4814351   8.9063371e+25
       1.4814384   8.9054682e+25
       1.4814417   8.9046852e+25
       1.4814450   8.9040875e+25
       1.4814483   8.9037619e+25
       1.4814516   8.9036761e+25
       1.4814549   8.9035903e+25
       1.4814582   8.9035064e+25
       1.4814615   8.9034206e+25
       1.4814648   8.9033358e+25
       1.4814681   8.9032500e+25
       1.4814714   8.9031642e+25
       1.4814747   8.9030794e+25
       1.4814780   8.9029936e+25
       1.4814814   8.9029097e+25
       1.4814847   8.9028239e+25
       1.4814880   8.9027381e+25
       1.4814913   8.9026523e+25
       1.4814946   8.9025675e+25
       1.4814979   8.9024826e+25
       1.4815012   8.9023968e+25
       1.4815045   8.9023111e+25
       1.4815078   8.9022253e+25
       1.4815111   8.9021404e+25
       1.4815144   8.9020556e+25
       1.4815177   8.9019698e+25
       1.4815210   8.9018849e+25
       1.4815243   8.9018001e+25
       1.4815276   8.9017143e+25
       1.4815310   8.9016295e+25
       1.4815343   8.9015437e+25
       1.4815376   8.9015935e+25
       1.4815409   8.9017816e+25
       1.4815442   8.9020012e+25
       1.4815475   8.9021155e+25
       1.4815508   8.9020298e+25
       1.4815541   8.9019440e+25
       1.4815574   8.9018600e+25
       1.4815607   8.9017743e+25
       1.4815640   8.9016894e+25
       1.4815673   8.9016036e+25
       1.4815706   8.9015188e+25
       1.4815739   8.9014330e+25
       1.4815773   8.9018803e+25
       1.4815806   8.9020205e+25
       1.4815839   8.9014367e+25
       1.4815872   8.9000495e+25
       1.4815905   8.8978433e+25
       1.4815938   8.8948946e+25
       1.4815971   8.8914201e+25
       1.4816004   8.8877132e+25
       1.4816037   8.8840064e+25
       1.4816070   8.8804683e+25
       1.4816103   8.8771995e+25
       1.4816136   8.8742333e+25
       1.4816169   8.8715401e+25
       1.4816202   8.8690405e+25
       1.4816236   8.8666692e+25
       1.4816269   8.8649121e+25
       1.4816302   8.8637020e+25
       1.4816335   8.8629798e+25
       1.4816368   8.8626939e+25
       1.4816401   8.8626091e+25
       1.4816434   8.8625233e+25
       1.4816467   8.8624375e+25
       1.4816500   8.8623527e+25
       1.4816533   8.8622669e+25
       1.4816566   8.8621820e+25
       1.4816599   8.8620972e+25
       1.4816632   8.8620114e+25
       1.4816666   8.8619265e+25
       1.4816699   8.8619155e+25
       1.4816732   8.8621774e+25
       1.4816765   8.8626460e+25
       1.4816798   8.8632344e+25
       1.4816831   8.8638607e+25
       1.4816864   8.8644583e+25
       1.4816897   8.8649822e+25
       1.4816930   8.8654056e+25
       1.4816963   8.8657192e+25
       1.4816996   8.8659332e+25
       1.4817029   8.8644454e+25
       1.4817062   8.8601695e+25
       1.4817096   8.8521119e+25
       1.4817129   8.8396964e+25
       1.4817162   8.8228351e+25
       1.4817195   8.8019350e+25
       1.4817228   8.7778952e+25
       1.4817261   8.7520965e+25
       1.4817294   8.7263706e+25
       1.4817327   8.7025421e+25
       1.4817360   8.6819426e+25
       1.4817393   8.6653940e+25
       1.4817426   8.6532053e+25
       1.4817459   8.6451810e+25
       1.4817492   8.6406468e+25
       1.4817526   8.6386287e+25
       1.4817559   8.6383834e+25
       1.4817592   8.6382985e+25
       1.4817625   8.6382127e+25
       1.4817658   8.6381279e+25
       1.4817691   8.6380430e+25
       1.4817724   8.6379572e+25
       1.4817757   8.6378724e+25
       1.4817790   8.6377875e+25
       1.4817823   8.6377017e+25
       1.4817856   8.6376160e+25
       1.4817889   8.6375311e+25
       1.4817923   8.6374453e+25
       1.4817956   8.6373605e+25
       1.4817989   8.6372756e+25
       1.4818022   8.6371899e+25
       1.4818055   8.6371041e+25
       1.4818088   8.6370192e+25
       1.4818121   8.6369344e+25
       1.4818154   8.6368486e+25
       1.4818187   8.6367637e+25
       1.4818220   8.6366780e+25
       1.4818253   8.6365931e+25
       1.4818286   8.6365073e+25
       1.4818319   8.6364225e+25
       1.4818353   8.6363376e+25
       1.4818386   8.6362518e+25
       1.4818419   8.6361670e+25
       1.4818452   8.6360821e+25
       1.4818485   8.6359963e+25
       1.4818518   8.6359115e+25
       1.4818551   8.6358266e+25
       1.4818584   8.6357409e+25
       1.4818617   8.6356560e+25
       1.4818650   8.6355711e+25
       1.4818683   8.6354854e+25
       1.4818716   8.6353996e+25
       1.4818750   8.6353147e+25
       1.4818783   8.6352290e+25
       1.4818816   8.6361273e+25
       1.4818849   8.6384166e+25
       1.4818882   8.6420967e+25
       1.4818915   8.6470386e+25
       1.4818948   8.6529784e+25
       1.4818981   8.6595233e+25
       1.4819014   8.6662278e+25
       1.4819047   8.6727201e+25
       1.4819080   8.6787162e+25
       1.4819114   8.6840178e+25
       1.4819147   8.6885151e+25
       1.4819180   8.6921805e+25
       1.4819213   8.6950730e+25
       1.4819246   8.6972737e+25
       1.4819279   8.6988610e+25
       1.4819312   8.6999014e+25
       1.4819345   8.7004520e+25
       1.4819378   8.7005673e+25
       1.4819411   8.7004806e+25
       1.4819444   8.7003958e+25
       1.4819477   8.7003109e+25
       1.4819511   8.7002261e+25
       1.4819544   8.7001412e+25
       1.4819577   8.7000564e+25
       1.4819610   8.6999706e+25
       1.4819643   8.6998857e+25
       1.4819676   8.6998009e+25
       1.4819709   8.6997142e+25
       1.4819742   8.6996302e+25
       1.4819775   8.6995445e+25
       1.4819808   8.6994596e+25
       1.4819841   8.6993738e+25
       1.4819875   8.6992890e+25
       1.4819908   8.6992032e+25
       1.4819941   8.6991183e+25
       1.4819974   8.6989911e+25
       1.4820007   8.6984589e+25
       1.4820040   8.6991755e+25
       1.4820073   8.7023262e+25
       1.4820106   8.7090602e+25
       1.4820139   8.7201568e+25
       1.4820172   8.7359279e+25
       1.4820205   8.7561483e+25
       1.4820239   8.7800516e+25
       1.4820272   8.8061823e+25
       1.4820305   8.8323610e+25
       1.4820338   8.8567448e+25
       1.4820371   8.8779586e+25
       1.4820404   8.8951205e+25
       1.4820437   8.9078359e+25
       1.4820470   8.9162033e+25
       1.4820503   8.9208067e+25
       1.4820536   8.9226541e+25
       1.4820569   8.9227288e+25
       1.4820603   8.9226431e+25
       1.4820636   8.9225582e+25
       1.4820669   8.9224724e+25
       1.4820702   8.9223876e+25
       1.4820735   8.9223027e+25
       1.4820768   8.9222169e+25
       1.4820801   8.9221321e+25
       1.4820834   8.9220472e+25
       1.4820867   8.9219615e+25
       1.4820900   8.9218757e+25
       1.4820933   8.9217908e+25
       1.4820967   8.9217051e+25
       1.4821000   8.9216202e+25
       1.4821033   8.9215353e+25
       1.4821066   8.9214496e+25
       1.4821099   8.9213647e+25
       1.4821132   8.9212799e+25
       1.4821165   8.9211932e+25
       1.4821198   8.9211083e+25
       1.4821231   8.9210225e+25
       1.4821264   8.9209367e+25
       1.4821298   8.9208519e+25
       1.4821331   8.9207670e+25
       1.4821364   8.9206822e+25
       1.4821397   8.9205973e+25
       1.4821430   8.9205125e+25
       1.4821463   8.9204267e+25
       1.4821496   8.9203409e+25
       1.4821529   8.9202561e+25
       1.4821562   8.9201703e+25
       1.4821595   8.9200854e+25
       1.4821629   8.9200006e+25
       1.4821662   8.9199148e+25
       1.4821695   8.9198299e+25
       1.4821728   8.9197451e+25
       1.4821761   8.9196593e+25
       1.4821794   8.9195735e+25
       1.4821827   8.9194887e+25
       1.4821860   8.9194029e+25
       1.4821893   8.9193180e+25
       1.4821926   8.9192332e+25
       1.4821959   8.9191474e+25
       1.4821993   8.9190626e+25
       1.4822026   8.9189777e+25
       1.4822059   8.9188919e+25
       1.4822092   8.9188071e+25
       1.4822125   8.9187213e+25
       1.4822158   8.9186364e+25
       1.4822191   8.9185507e+25
       1.4822224   8.9184658e+25
       1.4822257   8.9183800e+25
       1.4822290   8.9182952e+25
       1.4822324   8.9182103e+25
       1.4822357   8.9181245e+25
       1.4822390   8.9180397e+25
       1.4822423   8.9179558e+25
       1.4822456   8.9178700e+25
       1.4822489   8.9177833e+25
       1.4822522   8.9176984e+25
       1.4822555   8.9176145e+25
       1.4822588   8.9175287e+25
       1.4822622   8.9174439e+25
       1.4822655   8.9173590e+25
       1.4822688   8.9172741e+25
       1.4822721   8.9171893e+25
       1.4822754   8.9171026e+25
       1.4822787   8.9170168e+25
       1.4822820   8.9169329e+25
       1.4822853   8.9168480e+25
       1.4822886   8.9167622e+25
       1.4822919   8.9166774e+25
       1.4822953   8.9165935e+25
       1.4822986   8.9165483e+25
       1.4823019   8.9169107e+25
       1.4823052   8.9176514e+25
       1.4823085   8.9186955e+25
       1.4823118   8.9195062e+25
       1.4823151   8.9199609e+25
       1.4823184   8.9199526e+25
       1.4823217   8.9194490e+25
       1.4823250   8.9184852e+25
       1.4823284   8.9172751e+25
       1.4823317   8.9162596e+25
       1.4823350   8.9155088e+25
       1.4823383   8.9150734e+25
       1.4823416   8.9149784e+25
       1.4823449   8.9148936e+25
       1.4823482   8.9148078e+25
       1.4823515   8.9147230e+25
       1.4823548   8.9146372e+25
       1.4823582   8.9145523e+25
       1.4823615   8.9144665e+25
       1.4823648   8.9143817e+25
       1.4823681   8.9142968e+25
       1.4823714   8.9142111e+25
       1.4823747   8.9141262e+25
       1.4823780   8.9140404e+25
       1.4823813   8.9139556e+25
       1.4823846   8.9138698e+25
       1.4823879   8.9137849e+25
       1.4823913   8.9136992e+25
       1.4823946   8.9136143e+25
       1.4823979   8.9135295e+25
       1.4824012   8.9134437e+25
       1.4824045   8.9133588e+25
       1.4824078   8.9132730e+25
       1.4824111   8.9131882e+25
       1.4824144   8.9131033e+25
       1.4824177   8.9130176e+25
       1.4824211   8.9129318e+25
       1.4824244   8.9128469e+25
       1.4824277   8.9127621e+25
       1.4824310   8.9126772e+25
       1.4824343   8.9125924e+25
       1.4824376   8.9125066e+25
       1.4824409   8.9124208e+25
       1.4824442   8.9123369e+25
       1.4824475   8.9122520e+25
       1.4824509   8.9121672e+25
       1.4824542   8.9120814e+25
       1.4824575   8.9119965e+25
       1.4824608   8.9118462e+25
       1.4824641   8.9114828e+25
       1.4824674   8.9109617e+25
       1.4824707   8.9103594e+25
       1.4824740   8.9097737e+25
       1.4824773   8.9093107e+25
       1.4824807   8.9090395e+25
       1.4824840   8.9089547e+25
       1.4824873   8.9088698e+25
       1.4824906   8.9087840e+25
       1.4824939   8.9086992e+25
       1.4824972   8.9082943e+25
       1.4825005   8.9072640e+25
       1.4825038   8.9054424e+25
       1.4825071   8.9027630e+25
       1.4825105   8.8992600e+25
       1.4825138   8.8950680e+25
       1.4825171   8.8904194e+25
       1.4825204   8.8856435e+25
       1.4825237   8.8810669e+25
       1.4825270   8.8769237e+25
       1.4825303   8.8733589e+25
       1.4825336   8.8704203e+25
       1.4825369   8.8680656e+25
       1.4825403   8.8661591e+25
       1.4825436   8.8639206e+25
       1.4825469   8.8607358e+25
       1.4825502   8.8564202e+25
       1.4825535   8.8511859e+25
       1.4825568   8.8455071e+25
       1.4825601   8.8401658e+25
       1.4825634   8.8358050e+25
       1.4825668   8.8326368e+25
       1.4825701   8.8304610e+25
       1.4825734   8.8291273e+25
       1.4825767   8.8284328e+25
       1.4825800   8.8280934e+25
       1.4825833   8.8279172e+25
       1.4825866   8.8278250e+25
       1.4825899   8.8276423e+25
       1.4825932   8.8272365e+25
       1.4825966   8.8265392e+25
       1.4825999   8.8255376e+25
       1.4826032   8.8242786e+25
       1.4826065   8.8228720e+25
       1.4826098   8.8214691e+25
       1.4826131   8.8206141e+25
       1.4826164   8.8203494e+25
       1.4826197   8.8206409e+25
       1.4826231   8.8213852e+25
       1.4826264   8.8224256e+25
       1.4826297   8.8234688e+25
       1.4826330   8.8243192e+25
       1.4826363   8.8249058e+25
       1.4826396   8.8251769e+25
       1.4826429   8.8251133e+25
       1.4826462   8.8250395e+25
       1.4826495   8.8249666e+25
       1.4826529   8.8248956e+25
       1.4826562   8.8248274e+25
       1.4826595   8.8247600e+25
       1.4826628   8.8246936e+25
       1.4826661   8.8246300e+25
       1.4826694   8.8245663e+25
       1.4826727   8.8245045e+25
       1.4826760   8.8243699e+25
       1.4826794   8.8241476e+25
       1.4826827   8.8239004e+25
       1.4826860   8.8234632e+25
       1.4826893   8.8230915e+25
       1.4826926   8.8223555e+25
       1.4826959   8.8212801e+25
       1.4826992   8.8198864e+25
       1.4827025   8.8181810e+25
       1.4827059   8.8161537e+25
       1.4827092   8.8137824e+25
       1.4827125   8.8110255e+25
       1.4827158   8.8078333e+25
       1.4827191   8.8041430e+25
       1.4827224   8.7999067e+25
       1.4827257   8.7951087e+25
       1.4827290   8.7897573e+25
       1.4827323   8.7838913e+25
       1.4827357   8.7775742e+25
       1.4827390   8.7708983e+25
       1.4827423   8.7639623e+25
       1.4827456   8.7585242e+25
       1.4827489   8.7545148e+25
       1.4827522   8.7514361e+25
       1.4827555   8.7488941e+25
       1.4827588   8.7470365e+25
       1.4827622   8.7457176e+25
       1.4827655   8.7448312e+25
       1.4827688   8.7442520e+25
       1.4827721   8.7437678e+25
       1.4827754   8.7433767e+25
       1.4827787   8.7429487e+25
       1.4827820   8.7423271e+25
       1.4827853   8.7415431e+25
       1.4827887   8.7407997e+25
       1.4827920   8.7400341e+25
       1.4827953   8.7389633e+25
       1.4827986   8.7386350e+25
       1.4828019   8.7390777e+25
       1.4828052   8.7402915e+25
       1.4828085   8.7423409e+25
       1.4828118   8.7451918e+25
       1.4828152   8.7487124e+25
       1.4828185   8.7526665e+25
       1.4828218   8.7567266e+25
       1.4828251   8.7605681e+25
       1.4828284   8.7639522e+25
       1.4828317   8.7667404e+25
       1.4828350   8.7688784e+25
       1.4828383   8.7703043e+25
       1.4828417   8.7710127e+25
       1.4828450   8.7717395e+25
       1.4828483   8.7730510e+25
       1.4828516   8.7750544e+25
       1.4828549   8.7773399e+25
       1.4828582   8.7790914e+25
       1.4828615   8.7790352e+25
       1.4828649   8.7759001e+25
       1.4828682   8.7686902e+25
       1.4828715   8.7566823e+25
       1.4828748   8.7391644e+25
       1.4828781   8.7158311e+25
       1.4828814   8.6868420e+25
       1.4828847   8.6526491e+25
       1.4828880   8.6139755e+25
       1.4828914   8.5720276e+25
       1.4828947   8.5283236e+25
       1.4828980   8.4843447e+25
       1.4829013   8.4413537e+25
       1.4829046   8.4003825e+25
       1.4829079   8.3622485e+25
       1.4829112   8.3275511e+25
       1.4829145   8.2967478e+25
       1.4829179   8.2701614e+25
       1.4829212   8.2479580e+25
       1.4829245   8.2301412e+25
       1.4829278   8.2165515e+25
       1.4829311   8.2069906e+25
       1.4829344   8.2009806e+25
       1.4829377   8.1977497e+25
       1.4829411   8.1964778e+25
       1.4829444   8.1959151e+25
       1.4829477   8.1953562e+25
       1.4829510   8.1948019e+25
       1.4829543   8.1942503e+25
       1.4829576   8.1937043e+25
       1.4829609   8.1931610e+25
       1.4829642   8.1926224e+25
       1.4829676   8.1920893e+25
       1.4829709   8.1915580e+25
       1.4829742   8.1910332e+25
       1.4829775   8.1905850e+25
       1.4829808   8.1902317e+25
       1.4829841   8.1899098e+25
       1.4829874   8.1897807e+25
       1.4829908   8.1895944e+25
       1.4829941   8.1897770e+25
       1.4829974   8.1903055e+25
       1.4830007   8.1911568e+25
       1.4830040   8.1923272e+25
       1.4830073   8.1938251e+25
       1.4830106   8.1956735e+25
       1.4830139   8.1979111e+25
       1.4830173   8.2005895e+25
       1.4830206   8.2037744e+25
       1.4830239   8.2075089e+25
       1.4830272   8.2118116e+25
       1.4830305   8.2166733e+25
       1.4830338   8.2220560e+25
       1.4830371   8.2278944e+25
       1.4830405   8.2340981e+25
       1.4830438   8.2405655e+25
       1.4830471   8.2455433e+25
       1.4830504   8.2490971e+25
       1.4830537   8.2517258e+25
       1.4830570   8.2538250e+25
       1.4830603   8.2552445e+25
       1.4830637   8.2561945e+25
       1.4830670   8.2569324e+25
       1.4830703   8.2575263e+25
       1.4830736   8.2581129e+25
       1.4830769   8.2585953e+25
       1.4830802   8.2589965e+25
       1.4830835   8.2594070e+25
       1.4830868   8.2597990e+25
       1.4830902   8.2601559e+25
       1.4830935   8.2605396e+25
       1.4830968   8.2612351e+25
       1.4831001   8.2615127e+25
       1.4831034   8.2616510e+25
       1.4831067   8.2618161e+25
       1.4831100   8.2620089e+25
       1.4831134   8.2622275e+25
       1.4831167   8.2624738e+25
       1.4831200   8.2627468e+25
       1.4831233   8.2630465e+25
       1.4831266   8.2633740e+25
       1.4831299   8.2637281e+25
       1.4831332   8.2641091e+25
       1.4831366   8.2645186e+25
       1.4831399   8.2650581e+25
       1.4831432   8.2658753e+25
       1.4831465   8.2670126e+25
       1.4831498   8.2685169e+25
       1.4831531   8.2704649e+25
       1.4831564   8.2730567e+25
       1.4831598   8.2766326e+25
